mode,seed,noise,failures,failure_rate,correction_budget,latency_ms,final_instability
control,0,0.0,9960,0.996,0,1318.183739000233,0.9182
control,1,0.0,9970,0.997,0,1315.2804309793282,0.9147
control,2,0.0,9961,0.9961,0,1314.727765013231,0.9158
control,3,0.0,9966,0.9966,0,1314.9849229957908,0.9181
control,4,0.0,9965,0.9965,0,1314.7535640164278,0.9131
control,5,0.0,9968,0.9968,0,1315.4279789887369,0.9146
control,6,0.0,9960,0.996,0,1315.1656449772418,0.9199
control,7,0.0,9956,0.9956,0,1314.5751490083057,0.9197
control,8,0.0,9973,0.9973,0,1314.0954420086928,0.9219
control,9,0.0,9954,0.9954,0,1314.838171005249,0.9196
control,10,0.0,9957,0.9957,0,1314.508540002862,0.9219
control,11,0.0,9962,0.9962,0,1314.5661790040322,0.9165
control,12,0.0,9971,0.9971,0,1316.3183880096767,0.9151
control,13,0.0,9968,0.9968,0,1314.8625090252608,0.9206
control,14,0.0,9966,0.9966,0,1315.1535879878793,0.9148
control,15,0.0,9956,0.9956,0,1314.9049860076047,0.9134
control,16,0.0,9960,0.996,0,1314.2658160068095,0.9127
control,17,0.0,9954,0.9954,0,1314.5576609822456,0.9141
control,18,0.0,9959,0.9959,0,1315.063464018749,0.9145
control,19,0.0,9962,0.9962,0,1315.2346669812687,0.9174
control,20,0.0,9961,0.9961,0,1315.3680149989668,0.9153
control,21,0.0,9956,0.9956,0,1313.7740610109176,0.914
control,22,0.0,9955,0.9955,0,1313.6659650190268,0.9185
control,23,0.0,9955,0.9955,0,1313.9864499971736,0.9165
control,24,0.0,9951,0.9951,0,1314.2310029943474,0.9198
control,25,0.0,9972,0.9972,0,1314.5034860062879,0.9208
control,26,0.0,9953,0.9953,0,1314.2865910194814,0.9169
control,27,0.0,9951,0.9951,0,1314.8826010001358,0.9152
control,28,0.0,9964,0.9964,0,1315.3912469861098,0.9138
control,29,0.0,9958,0.9958,0,1314.6961409947835,0.9171
control,30,0.0,9966,0.9966,0,1315.5343260150403,0.9162
control,31,0.0,9964,0.9964,0,1315.8247969986405,0.9164
control,32,0.0,9967,0.9967,0,1314.8182630247902,0.9172
control,33,0.0,9959,0.9959,0,1313.6248810042161,0.9153
control,34,0.0,9956,0.9956,0,1314.8070070019457,0.9212
control,35,0.0,9963,0.9963,0,1315.1025940023828,0.9185
control,36,0.0,9965,0.9965,0,1314.4658230012283,0.917
control,37,0.0,9969,0.9969,0,1314.948392973747,0.9151
control,38,0.0,9960,0.996,0,1316.2180340150371,0.915
control,39,0.0,9964,0.9964,0,1314.5690620003734,0.9148
control,40,0.0,9960,0.996,0,1315.2553460095078,0.9115
control,41,0.0,9949,0.9949,0,1315.2766590064857,0.9161
control,42,0.0,9958,0.9958,0,1314.744719013106,0.9156
control,43,0.0,9969,0.9969,0,1315.112598997075,0.9149
control,44,0.0,9964,0.9964,0,1314.4789949874394,0.912
control,45,0.0,9969,0.9969,0,1315.2162159967702,0.914
control,46,0.0,9969,0.9969,0,1315.599359018961,0.9168
control,47,0.0,9957,0.9957,0,1315.0584300165065,0.9174
control,48,0.0,9962,0.9962,0,1315.2164780185558,0.9246
control,49,0.0,9964,0.9964,0,1315.650884003844,0.9141
continuous_supervision,0,0.0,1,0.0001,2566793,1992.4915860174224,0.0168
continuous_supervision,1,0.0,0,0.0,2568474,1991.5639749960974,0.0156
continuous_supervision,2,0.0,1,0.0001,2565087,1992.0152550039347,0.0145
continuous_supervision,3,0.0,0,0.0,2568851,1992.4441660114098,0.0148
continuous_supervision,4,0.0,5,0.0005,2565489,1991.2752090021968,0.0148
continuous_supervision,5,0.0,0,0.0,2562873,1991.3120520068333,0.0164
continuous_supervision,6,0.0,1,0.0001,2563726,1989.969268994173,0.0159
continuous_supervision,7,0.0,0,0.0,2570746,1991.147047985578,0.0151
continuous_supervision,8,0.0,0,0.0,2562010,1989.9872100213543,0.0161
continuous_supervision,9,0.0,0,0.0,2569957,1990.6669379852246,0.0171
continuous_supervision,10,0.0,0,0.0,2566584,1990.0288619974162,0.0166
continuous_supervision,11,0.0,0,0.0,2566449,1990.6687809852883,0.015
continuous_supervision,12,0.0,1,0.0001,2563026,1990.0645939924289,0.0144
continuous_supervision,13,0.0,2,0.0002,2568919,1990.7348149863537,0.0131
continuous_supervision,14,0.0,2,0.0002,2568380,1990.9456100140233,0.0154
continuous_supervision,15,0.0,0,0.0,2567669,1990.0073699827772,0.0165
continuous_supervision,16,0.0,1,0.0001,2569137,1990.393045998644,0.016
continuous_supervision,17,0.0,1,0.0001,2569280,1990.3530209849123,0.0146
continuous_supervision,18,0.0,1,0.0001,2574823,1990.978633024497,0.0165
continuous_supervision,19,0.0,0,0.0,2568481,1989.6826620097272,0.0151
continuous_supervision,20,0.0,0,0.0,2570401,1990.0576490035746,0.0159
continuous_supervision,21,0.0,0,0.0,2561357,1988.4890670073219,0.0173
continuous_supervision,22,0.0,0,0.0,2567444,1990.4195520211942,0.0162
continuous_supervision,23,0.0,1,0.0001,2569633,1989.5716159953736,0.014
continuous_supervision,24,0.0,0,0.0,2569392,1990.4733570001554,0.0153
continuous_supervision,25,0.0,1,0.0001,2569584,1990.8113810233772,0.0155
continuous_supervision,26,0.0,1,0.0001,2567237,1990.420536021702,0.0168
continuous_supervision,27,0.0,1,0.0001,2562294,1990.5188450065907,0.0159
continuous_supervision,28,0.0,2,0.0002,2566450,1990.8028210047632,0.0148
continuous_supervision,29,0.0,0,0.0,2567009,1991.0444270062726,0.0155
continuous_supervision,30,0.0,0,0.0,2564794,1989.3228810105938,0.0152
continuous_supervision,31,0.0,0,0.0,2569438,1991.1209470010363,0.0177
continuous_supervision,32,0.0,0,0.0,2569766,1990.8211730071343,0.0172
continuous_supervision,33,0.0,0,0.0,2565153,1990.0602420093492,0.0163
continuous_supervision,34,0.0,1,0.0001,2570235,1991.3244479976129,0.0165
continuous_supervision,35,0.0,1,0.0001,2569087,1990.6203169957735,0.015
continuous_supervision,36,0.0,0,0.0,2569404,1990.5812469951343,0.0154
continuous_supervision,37,0.0,0,0.0,2565409,1989.4463920209091,0.0164
continuous_supervision,38,0.0,0,0.0,2569585,1990.1560319995042,0.0148
continuous_supervision,39,0.0,0,0.0,2573174,1991.5447180101182,0.016
continuous_supervision,40,0.0,1,0.0001,2570376,1989.9503380001988,0.0165
continuous_supervision,41,0.0,1,0.0001,2562372,1989.1615959932096,0.0162
continuous_supervision,42,0.0,2,0.0002,2564906,1989.8353000171483,0.0163
continuous_supervision,43,0.0,1,0.0001,2566023,1990.2332560159266,0.0142
continuous_supervision,44,0.0,0,0.0,2565740,1990.070598985767,0.0156
continuous_supervision,45,0.0,1,0.0001,2565179,1990.4700269980822,0.0155
continuous_supervision,46,0.0,1,0.0001,2568983,1991.294929990545,0.0184
continuous_supervision,47,0.0,0,0.0,2565232,1989.759652002249,0.0184
continuous_supervision,48,0.0,0,0.0,2568805,1991.1066720087547,0.0144
continuous_supervision,49,0.0,0,0.0,2565537,1990.4388900031336,0.0149
event_gated_no_cooccurrence,0,0.0,397,0.0397,997339,1770.6805329944473,0.0639
event_gated_no_cooccurrence,1,0.0,476,0.0476,1000491,1782.1371350146364,0.0675
event_gated_no_cooccurrence,2,0.0,430,0.043,1002601,1770.0224809814245,0.0666
event_gated_no_cooccurrence,3,0.0,451,0.0451,999892,1769.2724780063145,0.0658
event_gated_no_cooccurrence,4,0.0,411,0.0411,1002004,1770.698844018625,0.0627
event_gated_no_cooccurrence,5,0.0,425,0.0425,998154,1768.0557000276167,0.0455
event_gated_no_cooccurrence,6,0.0,433,0.0433,1003682,1770.500026002992,0.0383
event_gated_no_cooccurrence,7,0.0,412,0.0412,999302,1771.0189289937261,0.0449
event_gated_no_cooccurrence,8,0.0,458,0.0458,999211,1769.7694950038567,0.0636
event_gated_no_cooccurrence,9,0.0,396,0.0396,1006083,1770.8589610119816,0.0411
event_gated_no_cooccurrence,10,0.0,379,0.0379,995916,1768.45290500205,0.037
event_gated_no_cooccurrence,11,0.0,369,0.0369,1001679,1770.2051939850207,0.0639
event_gated_no_cooccurrence,12,0.0,408,0.0408,999471,1769.5709019899368,0.0623
event_gated_no_cooccurrence,13,0.0,392,0.0392,998481,1768.3858500095084,0.0616
event_gated_no_cooccurrence,14,0.0,396,0.0396,997228,1768.9716939930804,0.0403
event_gated_no_cooccurrence,15,0.0,452,0.0452,1000683,1769.5399699732661,0.0684
event_gated_no_cooccurrence,16,0.0,383,0.0383,1003316,1770.8139829919674,0.0436
event_gated_no_cooccurrence,17,0.0,448,0.0448,1002981,1770.177608996164,0.0632
event_gated_no_cooccurrence,18,0.0,398,0.0398,998981,1769.0550189872738,0.0634
event_gated_no_cooccurrence,19,0.0,421,0.0421,1002464,1769.5884149870835,0.0382
event_gated_no_cooccurrence,20,0.0,393,0.0393,1000513,1768.3389779995196,0.067
event_gated_no_cooccurrence,21,0.0,412,0.0412,1006297,1769.761791016208,0.0516
event_gated_no_cooccurrence,22,0.0,412,0.0412,1003232,1770.3421619953588,0.0454
event_gated_no_cooccurrence,23,0.0,416,0.0416,998293,1768.9749939891044,0.0445
event_gated_no_cooccurrence,24,0.0,419,0.0419,1006343,1769.7025659726933,0.0375
event_gated_no_cooccurrence,25,0.0,430,0.043,997335,1770.4113890067674,0.0378
event_gated_no_cooccurrence,26,0.0,434,0.0434,999829,1769.293376011774,0.0387
event_gated_no_cooccurrence,27,0.0,443,0.0443,1002858,1769.831729005091,0.0419
event_gated_no_cooccurrence,28,0.0,432,0.0432,994630,1768.4183840174228,0.0633
event_gated_no_cooccurrence,29,0.0,406,0.0406,1000443,1769.2641349858604,0.04
event_gated_no_cooccurrence,30,0.0,434,0.0434,999667,1769.4805350038223,0.0412
event_gated_no_cooccurrence,31,0.0,389,0.0389,997669,1768.6224899953231,0.0512
event_gated_no_cooccurrence,32,0.0,379,0.0379,999797,1768.5467889823485,0.0615
event_gated_no_cooccurrence,33,0.0,406,0.0406,1002813,1770.725480018882,0.0411
event_gated_no_cooccurrence,34,0.0,416,0.0416,1002337,1769.3065039929934,0.068
event_gated_no_cooccurrence,35,0.0,426,0.0426,998170,1768.5653869993985,0.0702
event_gated_no_cooccurrence,36,0.0,423,0.0423,999851,1768.7950330146123,0.0396
event_gated_no_cooccurrence,37,0.0,418,0.0418,1004016,1769.1403280186933,0.0636
event_gated_no_cooccurrence,38,0.0,419,0.0419,999449,1767.587590002222,0.0687
event_gated_no_cooccurrence,39,0.0,400,0.04,1002336,1768.190039001638,0.0408
event_gated_no_cooccurrence,40,0.0,390,0.039,1004067,1770.1365329849068,0.0384
event_gated_no_cooccurrence,41,0.0,405,0.0405,1000839,1769.9873899982776,0.0374
event_gated_no_cooccurrence,42,0.0,399,0.0399,1000945,1769.4576369831339,0.0436
event_gated_no_cooccurrence,43,0.0,397,0.0397,1002228,1768.036833993392,0.0397
event_gated_no_cooccurrence,44,0.0,434,0.0434,997226,1766.3200270035304,0.0381
event_gated_no_cooccurrence,45,0.0,393,0.0393,999503,1767.540144996019,0.0505
event_gated_no_cooccurrence,46,0.0,419,0.0419,999342,1767.4742040107958,0.0405
event_gated_no_cooccurrence,47,0.0,406,0.0406,995151,1769.2537209950387,0.052
event_gated_no_cooccurrence,48,0.0,385,0.0385,1001131,1769.768488011323,0.0644
event_gated_no_cooccurrence,49,0.0,380,0.038,997657,1769.1564589913469,0.0457
event_gated_duj,0,0.0,906,0.0906,762614,1997.4962540145498,0.1004
event_gated_duj,1,0.0,917,0.0917,765395,1997.436531004496,0.0909
event_gated_duj,2,0.0,900,0.09,763390,1994.3196230160538,0.1025
event_gated_duj,3,0.0,895,0.0895,766483,1995.357862993842,0.0938
event_gated_duj,4,0.0,938,0.0938,764247,1993.9827320049517,0.0904
event_gated_duj,5,0.0,912,0.0912,765908,1994.774888997199,0.1006
event_gated_duj,6,0.0,882,0.0882,765151,1994.6835479931906,0.0802
event_gated_duj,7,0.0,938,0.0938,763483,1993.2727700215764,0.0883
event_gated_duj,8,0.0,902,0.0902,767174,1994.61165201501,0.0828
event_gated_duj,9,0.0,944,0.0944,767286,1995.0747480033897,0.0879
event_gated_duj,10,0.0,915,0.0915,766768,1994.4066000171006,0.0982
event_gated_duj,11,0.0,926,0.0926,765167,1994.4252429995686,0.0978
event_gated_duj,12,0.0,955,0.0955,767981,1995.8795819838997,0.0939
event_gated_duj,13,0.0,922,0.0922,768028,1995.3950199997053,0.0679
event_gated_duj,14,0.0,909,0.0909,764807,1994.7457189846318,0.092
event_gated_duj,15,0.0,896,0.0896,766094,1993.8798399816733,0.0879
event_gated_duj,16,0.0,913,0.0913,765489,1994.204629008891,0.0854
event_gated_duj,17,0.0,924,0.0924,764368,1994.6668930060696,0.0953
event_gated_duj,18,0.0,830,0.083,762852,1994.0075750055257,0.096
event_gated_duj,19,0.0,894,0.0894,763364,1995.181620994117,0.0816
event_gated_duj,20,0.0,892,0.0892,764840,1994.6942410024349,0.1002
event_gated_duj,21,0.0,879,0.0879,765377,1994.924468017416,0.0849
event_gated_duj,22,0.0,898,0.0898,765312,1994.1869089961983,0.0731
event_gated_duj,23,0.0,931,0.0931,764598,1994.4521769939456,0.0926
event_gated_duj,24,0.0,925,0.0925,766108,1994.558946986217,0.0947
event_gated_duj,25,0.0,938,0.0938,761031,1993.0801629961934,0.0938
event_gated_duj,26,0.0,872,0.0872,765298,1994.8397190019023,0.0984
event_gated_duj,27,0.0,947,0.0947,765723,1996.1354279948864,0.0937
event_gated_duj,28,0.0,890,0.089,763883,1995.66859198967,0.1015
event_gated_duj,29,0.0,938,0.0938,764934,1994.7383249818813,0.0997
event_gated_duj,30,0.0,930,0.093,767494,1994.5305619912688,0.0937
event_gated_duj,31,0.0,883,0.0883,762271,1994.6113459882326,0.0979
event_gated_duj,32,0.0,947,0.0947,765810,1996.1282419972122,0.09
event_gated_duj,33,0.0,911,0.0911,765168,1995.5723469902296,0.1003
event_gated_duj,34,0.0,875,0.0875,763660,1996.1603359843139,0.0887
event_gated_duj,35,0.0,937,0.0937,765865,1996.6264039976522,0.09
event_gated_duj,36,0.0,920,0.092,764069,1998.4424069989473,0.0834
event_gated_duj,37,0.0,927,0.0927,764611,1996.610336995218,0.0978
event_gated_duj,38,0.0,973,0.0973,764239,1995.9123269945849,0.0987
event_gated_duj,39,0.0,928,0.0928,764431,1995.840980001958,0.0972
event_gated_duj,40,0.0,911,0.0911,764035,1995.6993270025123,0.0918
event_gated_duj,41,0.0,880,0.088,768149,1997.3458559834398,0.0962
event_gated_duj,42,0.0,933,0.0933,765323,1996.9474009994883,0.0947
event_gated_duj,43,0.0,910,0.091,765996,1996.6435070091393,0.0896
event_gated_duj,44,0.0,908,0.0908,765142,1996.1284739838447,0.0913
event_gated_duj,45,0.0,918,0.0918,764054,1995.884803996887,0.094
event_gated_duj,46,0.0,927,0.0927,765043,1994.8500199825503,0.0948
event_gated_duj,47,0.0,933,0.0933,763803,1995.3404389962088,0.0972
event_gated_duj,48,0.0,914,0.0914,764012,1995.5486450053286,0.0959
event_gated_duj,49,0.0,886,0.0886,764147,1995.610673999181,0.0915
control,0,0.1,9960,0.996,0,1340.703271998791,0.9182
control,1,0.1,9970,0.997,0,1340.4065189824905,0.9147
control,2,0.1,9961,0.9961,0,1340.3434969950467,0.9158
control,3,0.1,9966,0.9966,0,1339.6636709803715,0.9181
control,4,0.1,9965,0.9965,0,1339.454790984746,0.9131
control,5,0.1,9968,0.9968,0,1339.643259998411,0.9146
control,6,0.1,9960,0.996,0,1339.4437270180788,0.9199
control,7,0.1,9956,0.9956,0,1339.8204529948998,0.9197
control,8,0.1,9973,0.9973,0,1340.2683819876984,0.9219
control,9,0.1,9954,0.9954,0,1338.6483509966638,0.9196
control,10,0.1,9957,0.9957,0,1338.9829339866992,0.9219
control,11,0.1,9962,0.9962,0,1339.1126500209793,0.9165
control,12,0.1,9971,0.9971,0,1339.4471060018986,0.9151
control,13,0.1,9968,0.9968,0,1340.3960959985852,0.9206
control,14,0.1,9966,0.9966,0,1340.2329449891113,0.9148
control,15,0.1,9956,0.9956,0,1339.777312008664,0.9134
control,16,0.1,9960,0.996,0,1339.691375993425,0.9127
control,17,0.1,9954,0.9954,0,1340.413803991396,0.9141
control,18,0.1,9959,0.9959,0,1339.954138995381,0.9145
control,19,0.1,9962,0.9962,0,1340.3632169938646,0.9174
control,20,0.1,9961,0.9961,0,1340.0470400229096,0.9153
control,21,0.1,9956,0.9956,0,1339.3830200075172,0.914
control,22,0.1,9955,0.9955,0,1340.1309500040952,0.9185
control,23,0.1,9955,0.9955,0,1340.1104569784366,0.9165
control,24,0.1,9951,0.9951,0,1340.5429620179348,0.9198
control,25,0.1,9972,0.9972,0,1339.4998619914986,0.9208
control,26,0.1,9953,0.9953,0,1339.5691299811006,0.9169
control,27,0.1,9951,0.9951,0,1339.7466560127214,0.9152
control,28,0.1,9964,0.9964,0,1339.91969897761,0.9138
control,29,0.1,9958,0.9958,0,1339.7757160128094,0.9171
control,30,0.1,9966,0.9966,0,1340.2958050137386,0.9162
control,31,0.1,9964,0.9964,0,1339.2146900005173,0.9164
control,32,0.1,9967,0.9967,0,1338.0849989771377,0.9172
control,33,0.1,9959,0.9959,0,1340.0323999812827,0.9153
control,34,0.1,9956,0.9956,0,1339.526906987885,0.9212
control,35,0.1,9963,0.9963,0,1339.0900260128547,0.9185
control,36,0.1,9965,0.9965,0,1339.7595229907893,0.917
control,37,0.1,9969,0.9969,0,1340.131640987238,0.9151
control,38,0.1,9960,0.996,0,1339.8160719953012,0.915
control,39,0.1,9964,0.9964,0,1340.10252499138,0.9148
control,40,0.1,9960,0.996,0,1340.1036300056148,0.9115
control,41,0.1,9949,0.9949,0,1339.6924769913312,0.9161
control,42,0.1,9958,0.9958,0,1340.0171379907988,0.9156
control,43,0.1,9969,0.9969,0,1339.3102329864632,0.9149
control,44,0.1,9964,0.9964,0,1339.6467690181453,0.912
control,45,0.1,9969,0.9969,0,1339.705538994167,0.914
control,46,0.1,9969,0.9969,0,1339.9280860030558,0.9168
control,47,0.1,9957,0.9957,0,1339.3559060059488,0.9174
control,48,0.1,9962,0.9962,0,1339.9990669859108,0.9246
control,49,0.1,9964,0.9964,0,1340.2722379832994,0.9141
continuous_supervision,0,0.1,1,0.0001,4758362,2236.5136230073404,0.0176
continuous_supervision,1,0.1,0,0.0,4752559,2235.776446003001,0.0183
continuous_supervision,2,0.1,3,0.0003,4755914,2236.107538017677,0.0173
continuous_supervision,3,0.1,0,0.0,4757233,2235.811262013158,0.0184
continuous_supervision,4,0.1,2,0.0002,4753009,2234.650464000879,0.0177
continuous_supervision,5,0.1,0,0.0,4751564,2235.0080519972835,0.0191
continuous_supervision,6,0.1,0,0.0,4754251,2235.5418000079226,0.0186
continuous_supervision,7,0.1,0,0.0,4757222,2235.482741991291,0.0191
continuous_supervision,8,0.1,0,0.0,4757369,2234.8278060089797,0.0198
continuous_supervision,9,0.1,0,0.0,4758487,2235.0690080202185,0.0216
continuous_supervision,10,0.1,0,0.0,4755780,2234.922395000467,0.0194
continuous_supervision,11,0.1,0,0.0,4757302,2235.746451013256,0.0157
continuous_supervision,12,0.1,0,0.0,4752263,2235.2016259974334,0.018
continuous_supervision,13,0.1,2,0.0002,4758847,2234.6847710141446,0.0166
continuous_supervision,14,0.1,1,0.0001,4757732,2234.9129139911383,0.0195
continuous_supervision,15,0.1,0,0.0,4760406,2235.8849070151336,0.0176
continuous_supervision,16,0.1,0,0.0,4755233,2234.2806760279927,0.0188
continuous_supervision,17,0.1,0,0.0,4758275,2235.38220798946,0.0175
continuous_supervision,18,0.1,0,0.0,4762821,2235.5085579911247,0.0202
continuous_supervision,19,0.1,1,0.0001,4756443,2234.929683007067,0.0174
continuous_supervision,20,0.1,1,0.0001,4756805,2234.382327005733,0.0188
continuous_supervision,21,0.1,0,0.0,4752287,2234.5590150216594,0.02
continuous_supervision,22,0.1,0,0.0,4752835,2234.56779398839,0.0169
continuous_supervision,23,0.1,1,0.0001,4756899,2234.2281849996652,0.0162
continuous_supervision,24,0.1,0,0.0,4755977,2234.12659499445,0.0195
continuous_supervision,25,0.1,1,0.0001,4758880,2235.065754997777,0.0184
continuous_supervision,26,0.1,1,0.0001,4753689,2233.7789019802585,0.0193
continuous_supervision,27,0.1,1,0.0001,4752913,2234.0468839975074,0.0178
continuous_supervision,28,0.1,2,0.0002,4753317,2233.32662897883,0.0146
continuous_supervision,29,0.1,0,0.0,4752386,2233.4220010088757,0.0193
continuous_supervision,30,0.1,0,0.0,4756059,2234.0701159846503,0.0168
continuous_supervision,31,0.1,1,0.0001,4760127,2234.037581976736,0.0196
continuous_supervision,32,0.1,0,0.0,4755492,2233.927830005996,0.0206
continuous_supervision,33,0.1,1,0.0001,4758526,2233.593147015199,0.0201
continuous_supervision,34,0.1,0,0.0,4761027,2233.6648710188456,0.0194
continuous_supervision,35,0.1,3,0.0003,4759790,2233.5972630244214,0.0176
continuous_supervision,36,0.1,1,0.0001,4759218,2232.9176150087733,0.0187
continuous_supervision,37,0.1,0,0.0,4752024,2232.645460026106,0.0179
continuous_supervision,38,0.1,0,0.0,4756051,2232.8681599756237,0.0181
continuous_supervision,39,0.1,0,0.0,4762425,2233.8908390083816,0.0183
continuous_supervision,40,0.1,1,0.0001,4760221,2233.519001980312,0.0192
continuous_supervision,41,0.1,1,0.0001,4754584,2233.126045000972,0.0182
continuous_supervision,42,0.1,3,0.0003,4755749,2233.4395299840253,0.0181
continuous_supervision,43,0.1,1,0.0001,4752885,2234.08309801016,0.0161
continuous_supervision,44,0.1,0,0.0,4754978,2233.2964389934205,0.0189
continuous_supervision,45,0.1,0,0.0,4758713,2232.6349659997504,0.019
continuous_supervision,46,0.1,1,0.0001,4755918,2233.4272710140795,0.0199
continuous_supervision,47,0.1,0,0.0,4753592,2233.0321070039645,0.0209
continuous_supervision,48,0.1,0,0.0,4757523,2233.629081019899,0.0149
continuous_supervision,49,0.1,0,0.0,4755185,2233.458269998664,0.0176
event_gated_no_cooccurrence,0,0.1,363,0.0363,2776629,2054.9068179971073,0.058
event_gated_no_cooccurrence,1,0.1,411,0.0411,2780853,2054.866723017767,0.0556
event_gated_no_cooccurrence,2,0.1,372,0.0372,2781128,2054.9585959815886,0.0598
event_gated_no_cooccurrence,3,0.1,370,0.037,2780589,2055.244455987122,0.0606
event_gated_no_cooccurrence,4,0.1,357,0.0357,2781183,2054.5599990000483,0.0584
event_gated_no_cooccurrence,5,0.1,367,0.0367,2775719,2053.81528599537,0.0434
event_gated_no_cooccurrence,6,0.1,372,0.0372,2780996,2055.5338359845337,0.0382
event_gated_no_cooccurrence,7,0.1,349,0.0349,2778231,2054.063736984972,0.0421
event_gated_no_cooccurrence,8,0.1,397,0.0397,2780075,2055.5367799825035,0.0569
event_gated_no_cooccurrence,9,0.1,353,0.0353,2784633,2057.042400992941,0.0411
event_gated_no_cooccurrence,10,0.1,316,0.0316,2778337,2055.7324620021973,0.0406
event_gated_no_cooccurrence,11,0.1,350,0.035,2776832,2055.1203899958637,0.0584
event_gated_no_cooccurrence,12,0.1,339,0.0339,2778010,2056.0268650006037,0.0587
event_gated_no_cooccurrence,13,0.1,401,0.0401,2776856,2055.8407499920577,0.0587
event_gated_no_cooccurrence,14,0.1,344,0.0344,2780124,2056.6618160228245,0.0424
event_gated_no_cooccurrence,15,0.1,396,0.0396,2779315,2056.893786008004,0.0592
event_gated_no_cooccurrence,16,0.1,368,0.0368,2780235,2057.034137978917,0.0424
event_gated_no_cooccurrence,17,0.1,385,0.0385,2783236,2057.303420995595,0.0584
event_gated_no_cooccurrence,18,0.1,366,0.0366,2779903,2055.320416984614,0.0615
event_gated_no_cooccurrence,19,0.1,371,0.0371,2781947,2055.672771995887,0.0416
event_gated_no_cooccurrence,20,0.1,379,0.0379,2778401,2055.6284500053152,0.0622
event_gated_no_cooccurrence,21,0.1,352,0.0352,2786967,2056.417643005261,0.0501
event_gated_no_cooccurrence,22,0.1,375,0.0375,2779089,2056.3833999913186,0.0467
event_gated_no_cooccurrence,23,0.1,366,0.0366,2778113,2055.947615997866,0.0398
event_gated_no_cooccurrence,24,0.1,386,0.0386,2783337,2057.3180329811294,0.0415
event_gated_no_cooccurrence,25,0.1,361,0.0361,2775969,2055.38520499249,0.0369
event_gated_no_cooccurrence,26,0.1,398,0.0398,2776936,2055.664854007773,0.0415
event_gated_no_cooccurrence,27,0.1,396,0.0396,2781555,2056.571552006062,0.042
event_gated_no_cooccurrence,28,0.1,368,0.0368,2776029,2056.3763459795155,0.059
event_gated_no_cooccurrence,29,0.1,332,0.0332,2777115,2056.2867429980543,0.0433
event_gated_no_cooccurrence,30,0.1,388,0.0388,2779137,2056.8423950171564,0.0407
event_gated_no_cooccurrence,31,0.1,346,0.0346,2777112,2055.811497994,0.0472
event_gated_no_cooccurrence,32,0.1,348,0.0348,2778649,2055.749958002707,0.0592
event_gated_no_cooccurrence,33,0.1,367,0.0367,2780223,2056.7812010121997,0.0417
event_gated_no_cooccurrence,34,0.1,369,0.0369,2782931,2056.7982849897817,0.0632
event_gated_no_cooccurrence,35,0.1,376,0.0376,2777616,2056.129762000637,0.0627
event_gated_no_cooccurrence,36,0.1,361,0.0361,2774955,2055.5297489918303,0.0403
event_gated_no_cooccurrence,37,0.1,375,0.0375,2781799,2056.5009909914806,0.0607
event_gated_no_cooccurrence,38,0.1,357,0.0357,2777926,2056.12197399023,0.0644
event_gated_no_cooccurrence,39,0.1,341,0.0341,2781678,2056.2558269884903,0.0409
event_gated_no_cooccurrence,40,0.1,357,0.0357,2783655,2056.646549986908,0.0352
event_gated_no_cooccurrence,41,0.1,322,0.0322,2778373,2056.398574000923,0.0387
event_gated_no_cooccurrence,42,0.1,364,0.0364,2779856,2056.2855130119715,0.0425
event_gated_no_cooccurrence,43,0.1,327,0.0327,2779008,2055.7359640079085,0.0403
event_gated_no_cooccurrence,44,0.1,362,0.0362,2778739,2055.775447981432,0.0401
event_gated_no_cooccurrence,45,0.1,321,0.0321,2778424,2056.4055959985126,0.0481
event_gated_no_cooccurrence,46,0.1,382,0.0382,2779319,2056.7204120161477,0.0425
event_gated_no_cooccurrence,47,0.1,390,0.039,2776287,2055.982220976148,0.0501
event_gated_no_cooccurrence,48,0.1,342,0.0342,2777652,2056.049545004498,0.0616
event_gated_no_cooccurrence,49,0.1,328,0.0328,2779632,2056.2118149828166,0.0461
event_gated_duj,0,0.1,772,0.0772,789194,2062.241780979093,0.0876
event_gated_duj,1,0.1,755,0.0755,792967,2063.116508012172,0.0795
event_gated_duj,2,0.1,738,0.0738,790016,2060.7628069992643,0.0905
event_gated_duj,3,0.1,767,0.0767,792274,2059.6418250061106,0.0822
event_gated_duj,4,0.1,745,0.0745,789613,2060.2096680086106,0.0797
event_gated_duj,5,0.1,772,0.0772,792651,2060.2798070176505,0.0844
event_gated_duj,6,0.1,760,0.076,791322,2059.7732349997386,0.0692
event_gated_duj,7,0.1,798,0.0798,788823,2060.8440290088765,0.0745
event_gated_duj,8,0.1,772,0.0772,792282,2060.1136759796645,0.0748
event_gated_duj,9,0.1,807,0.0807,792914,2058.801107981708,0.0737
event_gated_duj,10,0.1,768,0.0768,792509,2060.0425270095,0.0874
event_gated_duj,11,0.1,746,0.0746,791359,2060.499646991957,0.0836
event_gated_duj,12,0.1,772,0.0772,793682,2060.2343890059274,0.0784
event_gated_duj,13,0.1,729,0.0729,793992,2060.543923988007,0.0563
event_gated_duj,14,0.1,726,0.0726,791211,2062.0880020142067,0.074
event_gated_duj,15,0.1,772,0.0772,791330,2059.7654989978764,0.0754
event_gated_duj,16,0.1,766,0.0766,792037,2060.803810978541,0.0742
event_gated_duj,17,0.1,765,0.0765,790141,2060.523096995894,0.0775
