mode,seed,noise,failures,failure_rate,correction_budget,latency_ms,final_instability
control,0,0.0,4201,0.4201,0,1192.6544540037867,0.7566
control,1,0.0,4322,0.4322,0,1190.783261001343,0.7684
control,2,0.0,4227,0.4227,0,1189.9672750150785,0.7552
control,3,0.0,4256,0.4256,0,1190.040854999097,0.7565
control,4,0.0,4179,0.4179,0,1189.5682720059995,0.7629
control,5,0.0,4265,0.4265,0,1189.0996889851522,0.7631
control,6,0.0,4166,0.4166,0,1190.4473330068868,0.7591
control,7,0.0,4288,0.4288,0,1190.3154340106994,0.7542
control,8,0.0,4103,0.4103,0,1189.7361270093825,0.7581
control,9,0.0,4260,0.426,0,1190.2033860096708,0.7592
control,10,0.0,4277,0.4277,0,1189.322979975259,0.7618
control,11,0.0,4248,0.4248,0,1189.3417749961372,0.7603
control,12,0.0,4221,0.4221,0,1189.0006520261522,0.754
control,13,0.0,4258,0.4258,0,1189.8846300027799,0.7618
control,14,0.0,4218,0.4218,0,1189.9251849972643,0.7577
control,15,0.0,4171,0.4171,0,1190.838251990499,0.7578
control,16,0.0,4215,0.4215,0,1189.9660059716552,0.7616
control,17,0.0,4274,0.4274,0,1190.8504320017528,0.7579
control,18,0.0,4210,0.421,0,1190.0710860209074,0.759
control,19,0.0,4277,0.4277,0,1191.0190019989386,0.7707
control,20,0.0,4312,0.4312,0,1191.4284020022023,0.7621
control,21,0.0,4255,0.4255,0,1190.7544679997955,0.7594
control,22,0.0,4251,0.4251,0,1190.3824330074713,0.7677
control,23,0.0,4163,0.4163,0,1190.7113500055857,0.7586
control,24,0.0,4181,0.4181,0,1189.5960560068488,0.7617
control,25,0.0,4296,0.4296,0,1190.6103729852475,0.7638
control,26,0.0,4175,0.4175,0,1189.6874379890505,0.7556
control,27,0.0,4111,0.4111,0,1189.9292810121551,0.7566
control,28,0.0,4199,0.4199,0,1189.9284899991471,0.7653
control,29,0.0,4246,0.4246,0,1189.7955030144658,0.7626
control,30,0.0,4246,0.4246,0,1190.6035729916766,0.7561
control,31,0.0,4184,0.4184,0,1189.3185759836342,0.7594
control,32,0.0,4314,0.4314,0,1190.7901270024013,0.7612
control,33,0.0,4258,0.4258,0,1190.035870007705,0.7658
control,34,0.0,4165,0.4165,0,1189.0948850195855,0.76
control,35,0.0,4195,0.4195,0,1189.9718850036152,0.7616
control,36,0.0,4183,0.4183,0,1189.8236649867613,0.756
control,37,0.0,4221,0.4221,0,1190.134119009599,0.7545
control,38,0.0,4156,0.4156,0,1189.5999340049457,0.7599
control,39,0.0,4270,0.427,0,1190.4871739970986,0.7623
control,40,0.0,4186,0.4186,0,1190.3909239917994,0.7605
control,41,0.0,4191,0.4191,0,1190.1943499979097,0.7612
control,42,0.0,4250,0.425,0,1189.906701009022,0.7615
control,43,0.0,4274,0.4274,0,1190.7036989869084,0.7608
control,44,0.0,4248,0.4248,0,1190.3447840013541,0.7626
control,45,0.0,4273,0.4273,0,1190.6628840079065,0.7708
control,46,0.0,4156,0.4156,0,1190.7419039926026,0.7586
control,47,0.0,4260,0.426,0,1189.8285680217668,0.7632
control,48,0.0,4227,0.4227,0,1189.5751289848704,0.7586
control,49,0.0,4311,0.4311,0,1190.8719209895935,0.7611
continuous_supervision,0,0.0,0,0.0,509636,1693.334406008944,0.0002
continuous_supervision,1,0.0,0,0.0,512412,1697.0463019970339,0.0
continuous_supervision,2,0.0,0,0.0,511778,1692.0638059964404,0.0
continuous_supervision,3,0.0,0,0.0,510820,1691.3226759934332,0.0
continuous_supervision,4,0.0,0,0.0,511860,1695.5088289978448,0.0001
continuous_supervision,5,0.0,0,0.0,509364,1692.5512379966676,0.0
continuous_supervision,6,0.0,0,0.0,511530,1691.85430201469,0.0001
continuous_supervision,7,0.0,0,0.0,512635,1711.4476350252517,0.0001
continuous_supervision,8,0.0,0,0.0,511858,1700.8147579908837,0.0
continuous_supervision,9,0.0,0,0.0,510615,1698.881137999706,0.0001
continuous_supervision,10,0.0,0,0.0,512000,1700.1877629954834,0.0001
continuous_supervision,11,0.0,0,0.0,513241,1699.5091319840867,0.0
continuous_supervision,12,0.0,0,0.0,511850,1700.4309759940952,0.0002
continuous_supervision,13,0.0,0,0.0,512092,1700.5565659783315,0.0003
continuous_supervision,14,0.0,0,0.0,511661,1700.2127960149664,0.0
continuous_supervision,15,0.0,0,0.0,510918,1698.8149709941354,0.0
continuous_supervision,16,0.0,0,0.0,511487,1699.0170440112706,0.0002
continuous_supervision,17,0.0,0,0.0,511579,1700.6550079968292,0.0002
continuous_supervision,18,0.0,0,0.0,512538,1692.3790790024213,0.0
continuous_supervision,19,0.0,0,0.0,512311,1692.8261189896148,0.0003
continuous_supervision,20,0.0,0,0.0,511712,1692.3365189868491,0.0002
continuous_supervision,21,0.0,0,0.0,512942,1692.6818930078298,0.0002
continuous_supervision,22,0.0,0,0.0,511771,1691.8886009952985,0.0004
continuous_supervision,23,0.0,0,0.0,513858,1692.8852300043218,0.0
continuous_supervision,24,0.0,0,0.0,512686,1691.7320220090915,0.0002
continuous_supervision,25,0.0,0,0.0,511307,1692.2305210027844,0.0002
continuous_supervision,26,0.0,0,0.0,512291,1691.5233120089397,0.0001
continuous_supervision,27,0.0,0,0.0,509403,1693.2145269820467,0.0001
continuous_supervision,28,0.0,0,0.0,513845,1692.4989979888778,0.0
continuous_supervision,29,0.0,0,0.0,513022,1694.865244004177,0.0001
continuous_supervision,30,0.0,0,0.0,512571,1693.935818009777,0.0
continuous_supervision,31,0.0,0,0.0,511064,1691.1366299900692,0.0
continuous_supervision,32,0.0,0,0.0,510715,1692.3935240192804,0.0
continuous_supervision,33,0.0,0,0.0,511075,1691.7136109841522,0.0
continuous_supervision,34,0.0,0,0.0,511966,1691.3310870004352,0.0001
continuous_supervision,35,0.0,0,0.0,512557,1691.6547309956513,0.0001
continuous_supervision,36,0.0,0,0.0,513306,1692.2892979928292,0.0001
continuous_supervision,37,0.0,0,0.0,512144,1692.048185999738,0.0001
continuous_supervision,38,0.0,0,0.0,511824,1691.5255270141643,0.0001
continuous_supervision,39,0.0,0,0.0,512122,1692.1637100167572,0.0
continuous_supervision,40,0.0,0,0.0,513288,1692.5377560255583,0.0
continuous_supervision,41,0.0,0,0.0,511963,1694.0784369944595,0.0003
continuous_supervision,42,0.0,0,0.0,512946,1693.1459699990228,0.0001
continuous_supervision,43,0.0,0,0.0,511017,1692.0151920057833,0.0001
continuous_supervision,44,0.0,0,0.0,512208,1692.5584609853104,0.0001
continuous_supervision,45,0.0,0,0.0,511345,1693.1035520101432,0.0
continuous_supervision,46,0.0,0,0.0,511243,1691.861250990769,0.0
continuous_supervision,47,0.0,0,0.0,513445,1694.5435410016216,0.0
continuous_supervision,48,0.0,0,0.0,512754,1694.0610430028755,0.0002
continuous_supervision,49,0.0,0,0.0,513359,1692.6733599975705,0.0001
event_gated_no_cooccurrence,0,0.0,0,0.0,153425,1611.5499659790657,0.0011
event_gated_no_cooccurrence,1,0.0,0,0.0,155873,1612.5700490083545,0.0012
event_gated_no_cooccurrence,2,0.0,0,0.0,154641,1610.5471090122592,0.0086
event_gated_no_cooccurrence,3,0.0,0,0.0,154489,1611.9766479823738,0.0015
event_gated_no_cooccurrence,4,0.0,0,0.0,153693,1611.1797679914162,0.0011
event_gated_no_cooccurrence,5,0.0,0,0.0,153556,1614.8040749831125,0.0024
event_gated_no_cooccurrence,6,0.0,0,0.0,154203,1612.3247670184355,0.0007
event_gated_no_cooccurrence,7,0.0,0,0.0,155308,1614.9738680105656,0.0017
event_gated_no_cooccurrence,8,0.0,0,0.0,153953,1613.787024980411,0.001
event_gated_no_cooccurrence,9,0.0,0,0.0,153939,1612.4099949956872,0.0012
event_gated_no_cooccurrence,10,0.0,0,0.0,154855,1613.1098740152083,0.0028
event_gated_no_cooccurrence,11,0.0,0,0.0,154522,1612.0201850135345,0.0014
event_gated_no_cooccurrence,12,0.0,0,0.0,152770,1611.4151510118973,0.0013
event_gated_no_cooccurrence,13,0.0,0,0.0,153257,1614.415755000664,0.0014
event_gated_no_cooccurrence,14,0.0,0,0.0,155350,1614.4502660026774,0.0067
event_gated_no_cooccurrence,15,0.0,0,0.0,154933,1614.9693700135686,0.0019
event_gated_no_cooccurrence,16,0.0,0,0.0,154787,1611.9590979942586,0.0012
event_gated_no_cooccurrence,17,0.0,0,0.0,156074,1612.406039988855,0.0017
event_gated_no_cooccurrence,18,0.0,0,0.0,154057,1613.5914729966316,0.0024
event_gated_no_cooccurrence,19,0.0,0,0.0,154834,1611.4454230119009,0.0015
event_gated_no_cooccurrence,20,0.0,0,0.0,153973,1611.3414319988806,0.0016
event_gated_no_cooccurrence,21,0.0,0,0.0,154150,1610.705647006398,0.0006
event_gated_no_cooccurrence,22,0.0,0,0.0,154389,1610.5975919927005,0.002
event_gated_no_cooccurrence,23,0.0,0,0.0,154398,1610.9304490091745,0.0016
event_gated_no_cooccurrence,24,0.0,0,0.0,155225,1613.3757369825616,0.0012
event_gated_no_cooccurrence,25,0.0,0,0.0,154213,1609.7568960103672,0.0015
event_gated_no_cooccurrence,26,0.0,0,0.0,154269,1612.583734007785,0.0013
event_gated_no_cooccurrence,27,0.0,0,0.0,152713,1613.1530150014441,0.0012
event_gated_no_cooccurrence,28,0.0,0,0.0,153590,1613.5952529730275,0.0016
event_gated_no_cooccurrence,29,0.0,0,0.0,155016,1614.3542699865066,0.0015
event_gated_no_cooccurrence,30,0.0,0,0.0,153861,1615.5808869807515,0.0016
event_gated_no_cooccurrence,31,0.0,0,0.0,153469,1613.6855029908475,0.0006
event_gated_no_cooccurrence,32,0.0,0,0.0,153486,1613.1928249960765,0.0014
event_gated_no_cooccurrence,33,0.0,0,0.0,154455,1611.9154139887542,0.0008
event_gated_no_cooccurrence,34,0.0,0,0.0,153845,1609.7194750036579,0.0011
event_gated_no_cooccurrence,35,0.0,0,0.0,154000,1612.6701880129986,0.0024
event_gated_no_cooccurrence,36,0.0,0,0.0,154962,1614.2703880032059,0.0068
event_gated_no_cooccurrence,37,0.0,0,0.0,153778,1612.5279050029349,0.0023
event_gated_no_cooccurrence,38,0.0,0,0.0,154080,1613.5055530176032,0.0018
event_gated_no_cooccurrence,39,0.0,0,0.0,154615,1613.7467270018533,0.0016
event_gated_no_cooccurrence,40,0.0,0,0.0,154035,1610.501788003603,0.0014
event_gated_no_cooccurrence,41,0.0,0,0.0,153565,1612.0893139741383,0.0015
event_gated_no_cooccurrence,42,0.0,0,0.0,154965,1610.0163869850803,0.0016
event_gated_no_cooccurrence,43,0.0,0,0.0,154323,1610.7690350036137,0.002
event_gated_no_cooccurrence,44,0.0,0,0.0,154515,1610.025244008284,0.0016
event_gated_no_cooccurrence,45,0.0,0,0.0,156085,1611.4587490155827,0.0017
event_gated_no_cooccurrence,46,0.0,0,0.0,152854,1609.9820020026527,0.0094
event_gated_no_cooccurrence,47,0.0,0,0.0,153118,1609.939868998481,0.001
event_gated_no_cooccurrence,48,0.0,0,0.0,152885,1613.0398030218203,0.0011
event_gated_no_cooccurrence,49,0.0,0,0.0,154094,1612.737821007613,0.001
event_gated_duj,0,0.0,0,0.0,139760,1855.960827000672,0.0097
event_gated_duj,1,0.0,0,0.0,139289,1856.4038359909318,0.0092
event_gated_duj,2,0.0,0,0.0,139486,1854.3552960036322,0.0153
event_gated_duj,3,0.0,0,0.0,139421,1852.0611790008843,0.0109
event_gated_duj,4,0.0,0,0.0,139418,1852.705571014667,0.0106
event_gated_duj,5,0.0,0,0.0,138998,1852.760979993036,0.0098
event_gated_duj,6,0.0,0,0.0,140233,1852.5497569935396,0.0115
event_gated_duj,7,0.0,0,0.0,138629,1852.2219200094696,0.0096
event_gated_duj,8,0.0,0,0.0,139368,1852.033224015031,0.0112
event_gated_duj,9,0.0,0,0.0,139476,1851.00507401512,0.0099
event_gated_duj,10,0.0,0,0.0,139404,1850.9628790197894,0.0087
event_gated_duj,11,0.0,0,0.0,139853,1850.9296780102886,0.0094
event_gated_duj,12,0.0,0,0.0,139306,1849.8169480008073,0.0092
event_gated_duj,13,0.0,0,0.0,139069,1852.087384002516,0.0153
event_gated_duj,14,0.0,0,0.0,139382,1851.7090489913244,0.0097
event_gated_duj,15,0.0,0,0.0,139214,1849.0999740024563,0.0175
event_gated_duj,16,0.0,0,0.0,139395,1852.3982560145669,0.0099
event_gated_duj,17,0.0,0,0.0,139739,1852.485697978409,0.0106
event_gated_duj,18,0.0,0,0.0,139835,1853.4085949941073,0.0165
event_gated_duj,19,0.0,0,0.0,138898,1852.3541719769128,0.0164
event_gated_duj,20,0.0,0,0.0,139008,1851.4206480176654,0.0106
event_gated_duj,21,0.0,0,0.0,139091,1851.4929849770851,0.0156
event_gated_duj,22,0.0,0,0.0,138731,1851.614828017773,0.0088
event_gated_duj,23,0.0,0,0.0,138978,1850.989988015499,0.0102
event_gated_duj,24,0.0,0,0.0,139483,1851.051540026674,0.0104
event_gated_duj,25,0.0,0,0.0,139243,1851.051842997549,0.0081
event_gated_duj,26,0.0,0,0.0,139260,1851.9109940098133,0.009
event_gated_duj,27,0.0,0,0.0,139557,1851.48676901008,0.0118
event_gated_duj,28,0.0,0,0.0,139992,1850.2444000041578,0.0099
event_gated_duj,29,0.0,0,0.0,138205,1852.085763006471,0.0088
event_gated_duj,30,0.0,0,0.0,139988,1852.5226899946574,0.0173
event_gated_duj,31,0.0,0,0.0,139185,1852.5438249926083,0.0086
event_gated_duj,32,0.0,0,0.0,138807,1851.8922960211057,0.0142
event_gated_duj,33,0.0,0,0.0,139273,1851.0843759868294,0.0101
event_gated_duj,34,0.0,0,0.0,138726,1849.7331720136572,0.0156
event_gated_duj,35,0.0,0,0.0,139687,1851.5794620034285,0.01
event_gated_duj,36,0.0,0,0.0,138905,1851.5033769945148,0.0138
event_gated_duj,37,0.0,0,0.0,138666,1851.7731610045303,0.0094
event_gated_duj,38,0.0,0,0.0,138854,1851.3583760068286,0.009
event_gated_duj,39,0.0,0,0.0,139345,1851.131308998447,0.0147
event_gated_duj,40,0.0,0,0.0,139192,1851.2788170191925,0.0109
event_gated_duj,41,0.0,0,0.0,139404,1851.2620620022062,0.0102
event_gated_duj,42,0.0,0,0.0,139294,1851.1846010223962,0.0115
event_gated_duj,43,0.0,0,0.0,139553,1851.3110499770846,0.0086
event_gated_duj,44,0.0,0,0.0,139120,1852.6083289762028,0.0094
event_gated_duj,45,0.0,0,0.0,139646,1855.683144996874,0.0156
event_gated_duj,46,0.0,0,0.0,138517,1852.8989909973461,0.0082
event_gated_duj,47,0.0,0,0.0,139577,1852.100446994882,0.0098
event_gated_duj,48,0.0,0,0.0,138526,1852.5798690097872,0.0156
event_gated_duj,49,0.0,0,0.0,138394,1853.4668929933105,0.0096
control,0,0.1,4201,0.4201,0,1224.7324399941135,0.7566
control,1,0.1,4322,0.4322,0,1224.5778490032535,0.7684
control,2,0.1,4227,0.4227,0,1224.5064279995859,0.7552
control,3,0.1,4256,0.4256,0,1224.3781729775947,0.7565
control,4,0.1,4179,0.4179,0,1224.5912099897396,0.7629
control,5,0.1,4265,0.4265,0,1223.60138699878,0.7631
control,6,0.1,4166,0.4166,0,1224.8013100179378,0.7591
control,7,0.1,4288,0.4288,0,1223.9730290020816,0.7542
control,8,0.1,4103,0.4103,0,1223.70800000499,0.7581
control,9,0.1,4260,0.426,0,1224.845840013586,0.7592
control,10,0.1,4277,0.4277,0,1224.4309509987943,0.7618
control,11,0.1,4248,0.4248,0,1223.6422230198514,0.7603
control,12,0.1,4221,0.4221,0,1224.7747830115259,0.754
control,13,0.1,4258,0.4258,0,1224.7944700066,0.7618
control,14,0.1,4218,0.4218,0,1224.217942013638,0.7577
control,15,0.1,4171,0.4171,0,1224.1974339995068,0.7578
control,16,0.1,4215,0.4215,0,1223.2972150086425,0.7616
control,17,0.1,4274,0.4274,0,1224.88153501763,0.7579
control,18,0.1,4210,0.421,0,1224.6496280131396,0.759
control,19,0.1,4277,0.4277,0,1224.830216000555,0.7707
control,20,0.1,4312,0.4312,0,1224.6476229920518,0.7621
control,21,0.1,4255,0.4255,0,1226.2504090031143,0.7594
control,22,0.1,4251,0.4251,0,1224.8124410107266,0.7677
control,23,0.1,4163,0.4163,0,1223.6437299870886,0.7586
control,24,0.1,4181,0.4181,0,1224.8145310149994,0.7617
control,25,0.1,4296,0.4296,0,1223.9529049838893,0.7638
control,26,0.1,4175,0.4175,0,1224.145652988227,0.7556
control,27,0.1,4111,0.4111,0,1224.314849008806,0.7566
control,28,0.1,4199,0.4199,0,1223.958777001826,0.7653
control,29,0.1,4246,0.4246,0,1223.6461309948936,0.7626
control,30,0.1,4246,0.4246,0,1223.5518929956015,0.7561
control,31,0.1,4184,0.4184,0,1223.8753350102343,0.7594
control,32,0.1,4314,0.4314,0,1223.343767982442,0.7612
control,33,0.1,4258,0.4258,0,1223.7288109899964,0.7658
control,34,0.1,4165,0.4165,0,1223.9296890038531,0.76
control,35,0.1,4195,0.4195,0,1224.5382289984263,0.7616
control,36,0.1,4183,0.4183,0,1223.8235829863697,0.756
control,37,0.1,4221,0.4221,0,1224.4329230161384,0.7545
control,38,0.1,4156,0.4156,0,1224.2181370093022,0.7599
control,39,0.1,4270,0.427,0,1224.2147179786116,0.7623
control,40,0.1,4186,0.4186,0,1224.0719340043142,0.7605
control,41,0.1,4191,0.4191,0,1223.7794480170123,0.7612
control,42,0.1,4250,0.425,0,1224.4757990119979,0.7615
control,43,0.1,4274,0.4274,0,1223.8996240193956,0.7608
control,44,0.1,4248,0.4248,0,1223.9095760160126,0.7626
control,45,0.1,4273,0.4273,0,1223.8076989888214,0.7708
control,46,0.1,4156,0.4156,0,1224.0717329841573,0.7586
control,47,0.1,4260,0.426,0,1223.224383982597,0.7632
control,48,0.1,4227,0.4227,0,1224.1255389817525,0.7586
control,49,0.1,4311,0.4311,0,1224.278959009098,0.7611
continuous_supervision,0,0.1,0,0.0,2298850,1997.3153129976708,0.0001
continuous_supervision,1,0.1,0,0.0,2300535,1995.792685978813,0.0
continuous_supervision,2,0.1,0,0.0,2296521,1995.8321979793254,0.0001
continuous_supervision,3,0.1,0,0.0,2298922,1995.5061940127052,0.0
continuous_supervision,4,0.1,0,0.0,2298926,1994.7552210069261,0.0
continuous_supervision,5,0.1,0,0.0,2299276,1995.2465370006394,0.0
continuous_supervision,6,0.1,0,0.0,2302179,1995.82898200606,0.0
continuous_supervision,7,0.1,0,0.0,2300835,1996.1922689981293,0.0001
continuous_supervision,8,0.1,0,0.0,2301769,1995.4544049978722,0.0
continuous_supervision,9,0.1,0,0.0,2300824,1995.227162988158,0.0
continuous_supervision,10,0.1,0,0.0,2302311,1995.5930339929182,0.0001
continuous_supervision,11,0.1,0,0.0,2300835,1996.075697010383,0.0
continuous_supervision,12,0.1,0,0.0,2298274,1995.2973439940251,0.0
continuous_supervision,13,0.1,0,0.0,2300065,1994.9403069913387,0.0003
continuous_supervision,14,0.1,0,0.0,2300775,1994.82437298866,0.0001
continuous_supervision,15,0.1,0,0.0,2300297,1993.854407017352,0.0001
continuous_supervision,16,0.1,0,0.0,2298861,1994.6518869837746,0.0001
continuous_supervision,17,0.1,0,0.0,2302148,1994.1796459897887,0.0002
continuous_supervision,18,0.1,0,0.0,2298750,1994.3480050133076,0.0
continuous_supervision,19,0.1,0,0.0,2301492,1996.323619998293,0.0002
continuous_supervision,20,0.1,0,0.0,2298020,1994.980318006128,0.0002
continuous_supervision,21,0.1,0,0.0,2302423,1995.4400759888813,0.0001
continuous_supervision,22,0.1,0,0.0,2299938,1993.8915320090018,0.0003
continuous_supervision,23,0.1,0,0.0,2302070,1994.8275159986224,0.0
continuous_supervision,24,0.1,0,0.0,2298853,1999.3598779838067,0.0001
continuous_supervision,25,0.1,0,0.0,2299422,1995.9029500023462,0.0001
continuous_supervision,26,0.1,0,0.0,2299167,1995.5711279762909,0.0001
continuous_supervision,27,0.1,0,0.0,2298963,1996.091704000719,0.0
continuous_supervision,28,0.1,0,0.0,2302919,1995.5622869892977,0.0
continuous_supervision,29,0.1,0,0.0,2302597,1995.456300006481,0.0001
continuous_supervision,30,0.1,0,0.0,2301215,1997.5481469882652,0.0
continuous_supervision,31,0.1,0,0.0,2297079,1996.2613880052231,0.0
continuous_supervision,32,0.1,0,0.0,2301298,1995.88011202286,0.0
continuous_supervision,33,0.1,0,0.0,2299791,1995.3925049921963,0.0001
continuous_supervision,34,0.1,0,0.0,2301110,1995.9536389796995,0.0
continuous_supervision,35,0.1,0,0.0,2298780,1994.5759300026111,0.0001
continuous_supervision,36,0.1,0,0.0,2300641,1995.1993600116111,0.0001
continuous_supervision,37,0.1,0,0.0,2299968,1995.0387009885162,0.0001
continuous_supervision,38,0.1,0,0.0,2299017,1994.5845830079634,0.0001
continuous_supervision,39,0.1,0,0.0,2296430,1993.8860260008369,0.0
continuous_supervision,40,0.1,0,0.0,2299897,1995.2802900224924,0.0
continuous_supervision,41,0.1,0,0.0,2298921,1995.3822969982866,0.0003
continuous_supervision,42,0.1,0,0.0,2302202,1996.065521001583,0.0001
continuous_supervision,43,0.1,0,0.0,2298107,1995.5984959960915,0.0001
continuous_supervision,44,0.1,0,0.0,2299335,1996.7941069917288,0.0001
continuous_supervision,45,0.1,0,0.0,2297364,1994.6504239924252,0.0
continuous_supervision,46,0.1,0,0.0,2300106,1995.4837760014925,0.0
continuous_supervision,47,0.1,0,0.0,2298968,1995.1402239967138,0.0
continuous_supervision,48,0.1,0,0.0,2300771,1995.5818470043596,0.0002
continuous_supervision,49,0.1,0,0.0,2299367,1995.2633770008106,0.0
event_gated_no_cooccurrence,0,0.1,0,0.0,2032153,1926.7854999925476,0.0002
event_gated_no_cooccurrence,1,0.1,0,0.0,2032960,1924.9821609992068,0.0001
event_gated_no_cooccurrence,2,0.1,0,0.0,2032054,1925.6440470053349,0.0012
event_gated_no_cooccurrence,3,0.1,0,0.0,2033063,1926.2758220138494,0.0006
event_gated_no_cooccurrence,4,0.1,0,0.0,2031961,1927.7351729979273,0.0001
event_gated_no_cooccurrence,5,0.1,0,0.0,2032618,1926.8174180178903,0.0002
event_gated_no_cooccurrence,6,0.1,0,0.0,2031943,1925.9811360097956,0.0003
event_gated_no_cooccurrence,7,0.1,0,0.0,2034839,1926.7698559851851,0.0006
event_gated_no_cooccurrence,8,0.1,0,0.0,2031848,1926.3136080116965,0.0004
event_gated_no_cooccurrence,9,0.1,0,0.0,2034881,1925.4564479924738,0.0006
event_gated_no_cooccurrence,10,0.1,0,0.0,2032737,1926.3281669991557,0.0008
event_gated_no_cooccurrence,11,0.1,0,0.0,2033428,1925.6747369945515,0.0006
event_gated_no_cooccurrence,12,0.1,0,0.0,2032139,1925.078422005754,0.0004
event_gated_no_cooccurrence,13,0.1,0,0.0,2033807,1925.9143300005235,0.0003
event_gated_no_cooccurrence,14,0.1,0,0.0,2033614,1925.4754130088259,0.0017
event_gated_no_cooccurrence,15,0.1,0,0.0,2032497,1924.9191870039795,0.0004
event_gated_no_cooccurrence,16,0.1,0,0.0,2033779,1925.9042989870068,0.0001
event_gated_no_cooccurrence,17,0.1,0,0.0,2035843,1925.4411210131366,0.0004
event_gated_no_cooccurrence,18,0.1,0,0.0,2033508,1924.8897850047797,0.0005
event_gated_no_cooccurrence,19,0.1,0,0.0,2035534,1926.20157302008,0.0003
event_gated_no_cooccurrence,20,0.1,0,0.0,2034449,1925.648092001211,0.0003
event_gated_no_cooccurrence,21,0.1,0,0.0,2033196,1925.6249830068555,0.0001
event_gated_no_cooccurrence,22,0.1,0,0.0,2033156,1925.046762014972,0.0007
event_gated_no_cooccurrence,23,0.1,0,0.0,2033777,1924.6579050086439,0.0001
event_gated_no_cooccurrence,24,0.1,0,0.0,2034930,1925.3536729956977,0.0004
event_gated_no_cooccurrence,25,0.1,0,0.0,2031539,1925.6896470033098,0.0003
event_gated_no_cooccurrence,26,0.1,0,0.0,2033219,1925.5570620007347,0.0001
event_gated_no_cooccurrence,27,0.1,0,0.0,2032071,1925.3462070191745,0.0002
event_gated_no_cooccurrence,28,0.1,0,0.0,2032808,1924.898174998816,0.0002
event_gated_no_cooccurrence,29,0.1,0,0.0,2031462,1926.483563001966,0.0001
event_gated_no_cooccurrence,30,0.1,0,0.0,2031947,1926.817832980305,0.0002
event_gated_no_cooccurrence,31,0.1,0,0.0,2030921,1925.5618600000162,0.0004
event_gated_no_cooccurrence,32,0.1,0,0.0,2030375,1927.3044230067171,0.0006
event_gated_no_cooccurrence,33,0.1,0,0.0,2033597,1925.0670219771564,0.0002
event_gated_no_cooccurrence,34,0.1,0,0.0,2032251,1925.4836500040255,0.0003
event_gated_no_cooccurrence,35,0.1,0,0.0,2030506,1925.5320340162143,0.0006
event_gated_no_cooccurrence,36,0.1,0,0.0,2030786,1925.9470909892116,0.0013
event_gated_no_cooccurrence,37,0.1,0,0.0,2033466,1926.931722991867,0.0006
event_gated_no_cooccurrence,38,0.1,0,0.0,2032018,1925.4422420053743,0.0005
event_gated_no_cooccurrence,39,0.1,0,0.0,2036063,1925.748465990182,0.0003
event_gated_no_cooccurrence,40,0.1,0,0.0,2033989,1926.35333299404,0.0004
event_gated_no_cooccurrence,41,0.1,0,0.0,2033317,1926.3100000098348,0.0008
event_gated_no_cooccurrence,42,0.1,0,0.0,2033384,1926.2462809856515,0.0001
event_gated_no_cooccurrence,43,0.1,0,0.0,2032612,1925.749616988469,0.0007
event_gated_no_cooccurrence,44,0.1,0,0.0,2031495,1926.1218780011404,0.0005
event_gated_no_cooccurrence,45,0.1,0,0.0,2032358,1928.262873989297,0.0001
event_gated_no_cooccurrence,46,0.1,0,0.0,2033051,1927.0517709956039,0.0022
event_gated_no_cooccurrence,47,0.1,0,0.0,2031608,1926.1296800104901,0.0004
event_gated_no_cooccurrence,48,0.1,0,0.0,2032822,1926.6955930215772,0.0003
event_gated_no_cooccurrence,49,0.1,0,0.0,2034460,1925.4311700060498,0.0002
event_gated_duj,0,0.1,0,0.0,141302,1925.7078090158757,0.0129
event_gated_duj,1,0.1,0,0.0,141818,1924.8036890057847,0.0059
event_gated_duj,2,0.1,0,0.0,141312,1925.1918089867104,0.0071
event_gated_duj,3,0.1,0,0.0,141780,1924.6490809891839,0.0069
event_gated_duj,4,0.1,0,0.0,141846,1924.7454639989883,0.0074
event_gated_duj,5,0.1,0,0.0,143029,1924.8206629999913,0.0071
event_gated_duj,6,0.1,0,0.0,141996,1924.380837008357,0.0049
event_gated_duj,7,0.1,0,0.0,141388,1923.8651719933841,0.0071
event_gated_duj,8,0.1,0,0.0,142223,1924.0220909996424,0.0081
event_gated_duj,9,0.1,0,0.0,142344,1924.0346619917545,0.0094
event_gated_duj,10,0.1,0,0.0,141276,1922.9036289907526,0.0067
event_gated_duj,11,0.1,0,0.0,143025,1924.076605006121,0.0061
event_gated_duj,12,0.1,0,0.0,142258,1923.2374870043714,0.0074
event_gated_duj,13,0.1,0,0.0,140688,1923.5035140009131,0.0072
event_gated_duj,14,0.1,0,0.0,142615,1923.8360339950304,0.0062
event_gated_duj,15,0.1,0,0.0,142102,1923.9662869949825,0.0057
event_gated_duj,16,0.1,0,0.0,142537,1923.616393993143,0.0067
event_gated_duj,17,0.1,0,0.0,141504,1924.0474659891333,0.0071
event_gated_duj,18,0.1,0,0.0,141982,1924.0546789951622,0.0071
event_gated_duj,19,0.1,0,0.0,141745,1923.5555060149636,0.0063
event_gated_duj,20,0.1,0,0.0,141909,1924.4648950116243,0.013
event_gated_duj,21,0.1,0,0.0,141687,1924.6149160026107,0.0061
event_gated_duj,22,0.1,0,0.0,141317,1923.178391996771,0.0124
event_gated_duj,23,0.1,0,0.0,141609,1924.9079830187839,0.0076
event_gated_duj,24,0.1,0,0.0,142017,1924.1480430064257,0.0067
event_gated_duj,25,0.1,0,0.0,141826,1923.5036169993691,0.0074
